review_id,review_title,avg_rating,rating,review_text,Type_Of_Traveler,Stayed_Period,Reservation ID,Guest ID,Room Number,Hotel ID
6411,Golden tree hotel,8.2,8,"Not a lot. No mirror in bedroom only in bathroom.,

Excellent location very near town centre and easy walk to centre. Very clean and comfortable. Breakfast not cheap but plenty of it and a good variety.",Couple,Stayed 2 nights,30806,29906,35,144
6412,Quiet location within the city and very nice appartment.,9,8.8,"No enough glasses and cutlery!,

Location, cleanliness and available space",Group,Stayed 1 night,30807,29907,40,146
6413,Excellent location and value for money.,8.9,8.8,"Bathroom could have been a bit cleaner and on my bed there was no undersheet or mattress protector and sheets felt quite worn.,

Excellent location, staff friendly and informative. Breakfast as included and was sufficient.",Couple,Stayed 1 night,30808,29908,86,148
6414,Exceptional,8.9,10,There are no comments available for this review,Couple,Stayed 2 nights,30810,29910,43,150
6415,Not as expected,8.6,6,"We paid for a big room with big windows, big bed and a big bathroom and we haven’t got what we wanted! Small room, regular bed, regular bathroom... A bit sad. And the personal was not that nice. ,

It was clean and pretty. Good place.",Couple,Stayed 1 night,30811,29911,28,152
6416,Good,8.5,7.5,There are no comments available for this review,Couple,Stayed 2 nights,30812,29912,39,154
6417,Location location location,8.3,10,Excellent location. Very clean place.  I definitely reccomend it.,Couple,Stayed 1 night,30813,29913,93,156
6418,Fabulous,8.8,8.8,"Rooms, position",Family with young children,Stayed 1 night,30814,29914,75,158
6419,Pleasant,8.8,6.3,"Very thin walls, very loud environment.
Pillows were uncomfortable. Towels smelled a bit unpleasant.,

Very nice staff, breakfast was ok, maybe a little bit better than you would expect in a hostel.",Couple,Stayed 2 nights,30815,29915,85,160
6420,Exceptional,7.9,10,"N/A,

Excellent people, a great location very close to the train station and to mass transit into the city.   Only ten minutes by bus.  Lovely breakfast. Clean and warm.  I will stay here again if I ever get to return to Ghent.",People with friends,Stayed 1 night,30816,29916,87,162
6421,Perfectly OK centrally located hostel,8.4,7.9,"Staff was not overly friendly, and well, it's pretty basic. You get what you pay for.,

I had to travel to Brussels to do interviews for my thesis and stayed at this hostel all three times. The location is great, I could walk to all of my appointments at the EP and Commission. The rooms are clean and otherwise quite okay. Desk in the room was perfect so I could work a bit. Not loud, but I might just have been lucky with my roommates all three times. Free breakfast is basic but perfectly OK. Safe to walk outside at night, easy to find and easy to find places to eat around here. Good locker to keep your stuff in.",Solo traveller,Stayed 1 night,30817,29917,66,164
6422,Good,7.3,7.5,There are no comments available for this review,Couple,Stayed 3 nights,30818,29918,90,166
6423,Great location in  a great city.,8.2,9,"Very good hotel in a quiet but convenient part of Bruges,Staff very friendly and helpful.Would stay again.",Group,Stayed 3 nights,30819,29919,72,168
6424,Exceptional,9,9.6,Nothing,Couple,Stayed 2 nights,30820,29920,64,170
6425,Nice hotel in a great location.,8.9,7.5,Location is right on the main square. Good food in the restaurant. You can park on the square for a charge.,Group,Stayed 1 night,30821,29921,68,172
6426,Superb,8.9,9,There are no comments available for this review,Couple,Stayed 1 night,30822,29922,38,174
6427,Passable,8.6,5,"Had to have roomservice breakfast due to covid measures, but there was no table or surface to eat comfortably. The breakfast was subpar, mostly bread.",Couple,Stayed 1 night,30823,29923,72,176
6428,Fabulous,8.5,8.8,There are no comments available for this review,Couple,Stayed 2 nights,30824,29924,53,178
6429,Exceptional,8.3,10,"Quite noisy,

So close to the Grand Place",Couple,Stayed 2 nights,30825,29925,7,180
6430,Superb,8.8,9.2,"the breakfast could be improved, its was a bit poor for a 4 star hotel in europe",Solo traveller,Stayed 3 nights,30826,29926,100,182
6431,Poor,8.8,3.8,"FOR PEOPLE WHO LIKES SLEEPING IN NIGHT CLUBS. REALLY NOISY AND THE STAFF IS LIKE 20 YEARS OLD, SO ALL THEY CARE IS ABOUT HAVING FUN AND HANG OUT WITH THE DRUNK PEOPLE IN THE BAR. ,

Only the location is good, I wouldnt come back",Solo traveller,Stayed 2 nights,30828,29928,90,184
6432,Passable,7.9,5.5,"The hotel room had a very bad acoustic isolation. From 8h in the morning, I could hear every client that was leaving the hotel. The noise from the stairway and from the room floor was so loud it woke me up several times. Also, we paid an expensive reservation for the 31st December to the 1st January, we told the staff that we would like to sleep a bit later than 11h (the checkout time) but at 11h they staff was knocking on our door so as we wake up and leave, they were a bit unpolite, as they could offer us an extra cost for extra 2h or so in the room, instead of yelling at our door.,

Just In front of Ghent Train Station, the location is really good and close to the city center.",Couple,Stayed 1 night,30829,29929,81,186
6433,Next time I will search for sth another,8.4,7.1,"Our windows was broken and we couldn't close it. We spoke with the reception but they told us first that we can't close it ;) when they came to our room they told us they need to change the window in whole hostel and this is not closing. We asked for another  room  but the nice guy from reception returned in our room in ca. 1 our (around 24)so we were already in the bed sleeping.
It was a bit loudly  becuase of the street close to the hostel. Moreover the shower was terrible! I don't  know how I could wash my long hairs there. You need to push the bottom each 15 sec and there is coming only a bit water from the up. after the shower half of bathroom was unter the water,without any towel on the floor.
The breakfast was really poor.  No chees, no ham.. only bread, jam, nutella, müsli and bananas.
,

The bar in the hostel is really nice,but there ware no people, even dove  it was Friday night :(",People with friends,Stayed 1 night,30830,29930,94,188
6434,Fabulous,7.3,8.8,There are no comments available for this review,Couple,Stayed 1 night,30831,29931,59,190
6435,Excellent hotel and couldn't fault it,8.2,9,"Nothing,

It was an excellent hotel. The staff where very friendly and accommodation. The rooms where modern, clean and stylish. Location was excellent and everything was a less than 10 minute walk away. Added bonus was the beer vending machine in the lobby.",Group,Stayed 2 nights,30832,29932,54,192
6436,Good,9,7.5,"The location is peaceful indeed, that means it takes 10-15 min by walk to the ring tram track or to the closest metro station, might be a problem for someone. The room (numb.11) was very small,  moreover the furniture layout made it even more miserable (wardrobe in the middle of the room ?!). The mattress was too soft for me, made my back aches after a few nights. A duvet was double, the big one,  I had to share it with my daughter, a nightmare for someone who is not used to sleep like that.,

Breakfast was wonderful, very good coffee. Plus we were offered to use the kitchen and take a snack or tea anytime during our stay, what I really have appreciated. Location is very nice, good quarter (close to EU district), clean, safe and quiet.  Wifi no problem. Bathroom nice, clean.",Family with young children,Stayed 5 nights,30833,29933,47,194
6437,Good,8.9,7.9,"Breakfast room very congested - perhaps invest in a new coffee machine :-)
,

We arrived late (by bike) and the staff were very helpful, providing a superb dinner even though the kitchen was about to close.",Family with young children,Stayed 1 night,30834,29934,60,196
6438,Pleasant,8.6,6,"The room didn't match the photos of the superior room on the booking.com site.,

Breakfast was really nice and the staff was very friendly.",Family with young children,Stayed 1 night,30835,29935,30,198
6439,Superb,8.5,9,There are no comments available for this review,Couple,Stayed 2 nights,30836,29936,24,200
6440,Exceptional,8.3,10,Location,Couple,Stayed 2 nights,30837,29937,43,202
6441,Good,8.8,7.5,"The room was on the chilly side and I could not find any additional blankets. In all honesty I must admit not having asked for additional blankets either.,

The hotel had a very modern feel and the room was very spacious.",Solo traveller,Stayed 1 night,30838,29938,91,204
6442,Location is the only bonud,8.8,5,"Very noisy at night,

Location",Family with young children,Stayed 2 nights,30840,29940,98,206
6443,disappointed by the breakfast and the cleanliness in the toilet,7.9,5.8,"I was disapointed for my second stay in this hotel the breakfast was poor and not qualitative,

thel lady at the reception was nice",Solo traveller,Stayed 1 night,30841,29941,43,208
6444,Good,8.4,7.5,"not that much clean.,

location is great .",Solo traveller,Stayed 1 night,30842,29942,1,210
6445,Good,7.3,7.1,There are no comments available for this review,Couple,Stayed 1 night,30844,29944,58,212
6446,Very good,8.2,8,Location to centre,Family with young children,Stayed 3 nights,30845,29945,79,214
6447,Great family stay. Loads of space.,9,10,"Pillows were terrible. Only 1 small pillow per person and no spare. To late to ask for more by the time I noticed/remembered.,

Fantastic apartment. Great breakfast. Easy secure parking. Great stay.",Family with young children,Stayed 2 nights,30846,29946,49,216
6448,Very enjoyable and relaxing.  We would recommend this hotel and would stay here again.,8.9,9.5,"Perhaps an additional coffee machine at breakfast.  Coffee was excellent but due to the speed of the machine there was a queue when busy.,

The room was light, airy and modern.  There was attention to detail. Beds were extremely comfortable and we were very impressed with the quality and choice of breakfast.  The staff were very helpful and friendly and we would definitely stay here again. Excellent location and value for money.",Couple,Stayed 2 nights,30847,29947,49,218
6449,Pleasant,8.6,6,Room was far too hot,Solo traveller,Stayed 1 night,30849,29949,60,220
6450,Superb,8.5,9.2,There are no comments available for this review,Solo traveller,Stayed 3 nights,30850,29950,74,222
6451,Exceptional,8.3,10,"Everything was perfect,

I liked the location so much. It was in the MIDDLE of everything. The staff were so friendly and helpful.",Family with young children,Stayed 2 nights,30851,29951,69,224
